start,end,activity,time_of_the_day,ToiletDoor_1,Fridge_3,GroceriesCupboard_5,ToiletFlush_6,Frontdoor_7,PlatesCupboard_9,BedroomDoor_10,BedPressureRight_12,BedPressureLeft_13,CutleryDrawer_14,StoveLid_15,BedroomMovement_16,BedroomDresser_18,BathroomPIR_19,PianoSeatPressure_20,SinkFloat_21,ServerNookSeatPressure _22,BalconyDoor_24,KitchenWindow_25,Toaster_26,Microwave_27,KitchenPIR_28
04-Aug-2009 14:48:00,04-Aug-2009 14:48:59,leaveHouse,0.616666666667,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
04-Aug-2009 14:49:00,04-Aug-2009 14:49:59,leaveHouse,0.617361111111,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
04-Aug-2009 14:50:00,04-Aug-2009 14:50:59,leaveHouse,0.618055555556,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
04-Aug-2009 14:51:00,04-Aug-2009 14:51:59,leaveHouse,0.61875,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
04-Aug-2009 14:52:00,04-Aug-2009 14:52:59,leaveHouse,0.619444444444,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
04-Aug-2009 14:53:00,04-Aug-2009 14:53:59,leaveHouse,0.620138888889,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
04-Aug-2009 14:54:00,04-Aug-2009 14:54:59,leaveHouse,0.620833333333,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
04-Aug-2009 14:55:00,04-Aug-2009 14:55:59,leaveHouse,0.621527777778,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
04-Aug-2009 14:56:00,04-Aug-2009 14:56:59,leaveHouse,0.622222222222,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
04-Aug-2009 14:57:00,04-Aug-2009 14:57:59,leaveHouse,0.622916666667,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
04-Aug-2009 14:58:00,04-Aug-2009 14:58:59,leaveHouse,0.623611111111,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
04-Aug-2009 14:59:00,04-Aug-2009 14:59:59,leaveHouse,0.624305555556,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
04-Aug-2009 15:00:00,04-Aug-2009 15:00:59,leaveHouse,0.625,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
04-Aug-2009 15:01:00,04-Aug-2009 15:01:59,leaveHouse,0.625694444444,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
04-Aug-2009 15:02:00,04-Aug-2009 15:02:59,leaveHouse,0.626388888889,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
04-Aug-2009 15:03:00,04-Aug-2009 15:03:59,leaveHouse,0.627083333333,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
04-Aug-2009 15:04:00,04-Aug-2009 15:04:59,leaveHouse,0.627777777778,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
04-Aug-2009 15:05:00,04-Aug-2009 15:05:59,leaveHouse,0.628472222222,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
04-Aug-2009 15:06:00,04-Aug-2009 15:06:59,leaveHouse,0.629166666667,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
04-Aug-2009 15:07:00,04-Aug-2009 15:07:59,leaveHouse,0.629861111111,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
04-Aug-2009 15:08:00,04-Aug-2009 15:08:59,leaveHouse,0.630555555556,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
04-Aug-2009 15:09:00,04-Aug-2009 15:09:59,leaveHouse,0.63125,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
04-Aug-2009 15:10:00,04-Aug-2009 15:10:59,leaveHouse,0.631944444444,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
04-Aug-2009 15:11:00,04-Aug-2009 15:11:59,getDrink,0.632638888889,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
04-Aug-2009 15:12:00,04-Aug-2009 15:12:59,getDrink,0.633333333333,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
04-Aug-2009 15:13:00,04-Aug-2009 15:13:59,useToilet,0.634027777778,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
04-Aug-2009 15:14:00,04-Aug-2009 15:14:59,useToilet,0.634722222222,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:15:00,04-Aug-2009 15:15:59,idle,0.635416666667,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
04-Aug-2009 15:16:00,04-Aug-2009 15:16:59,idle,0.636111111111,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
04-Aug-2009 15:17:00,04-Aug-2009 15:17:59,idle,0.636805555556,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:18:00,04-Aug-2009 15:18:59,idle,0.6375,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:19:00,04-Aug-2009 15:19:59,idle,0.638194444444,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:20:00,04-Aug-2009 15:20:59,idle,0.638888888889,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
04-Aug-2009 15:21:00,04-Aug-2009 15:21:59,idle,0.639583333333,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
04-Aug-2009 15:22:00,04-Aug-2009 15:22:59,idle,0.640277777778,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:23:00,04-Aug-2009 15:23:59,idle,0.640972222222,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:24:00,04-Aug-2009 15:24:59,idle,0.641666666667,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:25:00,04-Aug-2009 15:25:59,idle,0.642361111111,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:26:00,04-Aug-2009 15:26:59,idle,0.643055555556,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:27:00,04-Aug-2009 15:27:59,idle,0.64375,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:28:00,04-Aug-2009 15:28:59,idle,0.644444444444,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:29:00,04-Aug-2009 15:29:59,idle,0.645138888889,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
04-Aug-2009 15:30:00,04-Aug-2009 15:30:59,idle,0.645833333333,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:31:00,04-Aug-2009 15:31:59,idle,0.646527777778,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:32:00,04-Aug-2009 15:32:59,idle,0.647222222222,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:33:00,04-Aug-2009 15:33:59,idle,0.647916666667,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:34:00,04-Aug-2009 15:34:59,idle,0.648611111111,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:35:00,04-Aug-2009 15:35:59,idle,0.649305555556,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:36:00,04-Aug-2009 15:36:59,idle,0.65,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
04-Aug-2009 15:37:00,04-Aug-2009 15:37:59,idle,0.650694444444,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
04-Aug-2009 15:38:00,04-Aug-2009 15:38:59,idle,0.651388888889,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:39:00,04-Aug-2009 15:39:59,idle,0.652083333333,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
04-Aug-2009 15:40:00,04-Aug-2009 15:40:59,idle,0.652777777778,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
04-Aug-2009 15:41:00,04-Aug-2009 15:41:59,leaveHouse,0.653472222222,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:42:00,04-Aug-2009 15:42:59,leaveHouse,0.654166666667,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:43:00,04-Aug-2009 15:43:59,leaveHouse,0.654861111111,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:44:00,04-Aug-2009 15:44:59,leaveHouse,0.655555555556,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:45:00,04-Aug-2009 15:45:59,leaveHouse,0.65625,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:46:00,04-Aug-2009 15:46:59,leaveHouse,0.656944444444,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:47:00,04-Aug-2009 15:47:59,leaveHouse,0.657638888889,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:48:00,04-Aug-2009 15:48:59,leaveHouse,0.658333333333,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:49:00,04-Aug-2009 15:49:59,leaveHouse,0.659027777778,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:50:00,04-Aug-2009 15:50:59,leaveHouse,0.659722222222,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:51:00,04-Aug-2009 15:51:59,leaveHouse,0.660416666667,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:52:00,04-Aug-2009 15:52:59,leaveHouse,0.661111111111,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:53:00,04-Aug-2009 15:53:59,leaveHouse,0.661805555556,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:54:00,04-Aug-2009 15:54:59,leaveHouse,0.6625,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:55:00,04-Aug-2009 15:55:59,leaveHouse,0.663194444444,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:56:00,04-Aug-2009 15:56:59,leaveHouse,0.663888888889,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:57:00,04-Aug-2009 15:57:59,leaveHouse,0.664583333333,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:58:00,04-Aug-2009 15:58:59,leaveHouse,0.665277777778,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 15:59:00,04-Aug-2009 15:59:59,leaveHouse,0.665972222222,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:00:00,04-Aug-2009 16:00:59,leaveHouse,0.666666666667,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:01:00,04-Aug-2009 16:01:59,leaveHouse,0.667361111111,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:02:00,04-Aug-2009 16:02:59,leaveHouse,0.668055555556,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:03:00,04-Aug-2009 16:03:59,leaveHouse,0.66875,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:04:00,04-Aug-2009 16:04:59,leaveHouse,0.669444444444,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:05:00,04-Aug-2009 16:05:59,leaveHouse,0.670138888889,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:06:00,04-Aug-2009 16:06:59,leaveHouse,0.670833333333,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:07:00,04-Aug-2009 16:07:59,leaveHouse,0.671527777778,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:08:00,04-Aug-2009 16:08:59,leaveHouse,0.672222222222,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:09:00,04-Aug-2009 16:09:59,leaveHouse,0.672916666667,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:10:00,04-Aug-2009 16:10:59,leaveHouse,0.673611111111,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:11:00,04-Aug-2009 16:11:59,leaveHouse,0.674305555556,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:12:00,04-Aug-2009 16:12:59,leaveHouse,0.675,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:13:00,04-Aug-2009 16:13:59,leaveHouse,0.675694444444,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:14:00,04-Aug-2009 16:14:59,leaveHouse,0.676388888889,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:15:00,04-Aug-2009 16:15:59,leaveHouse,0.677083333333,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:16:00,04-Aug-2009 16:16:59,leaveHouse,0.677777777778,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:17:00,04-Aug-2009 16:17:59,leaveHouse,0.678472222222,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:18:00,04-Aug-2009 16:18:59,leaveHouse,0.679166666667,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:19:00,04-Aug-2009 16:19:59,leaveHouse,0.679861111111,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:20:00,04-Aug-2009 16:20:59,leaveHouse,0.680555555556,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:21:00,04-Aug-2009 16:21:59,leaveHouse,0.68125,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:22:00,04-Aug-2009 16:22:59,leaveHouse,0.681944444444,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:23:00,04-Aug-2009 16:23:59,leaveHouse,0.682638888889,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:24:00,04-Aug-2009 16:24:59,leaveHouse,0.683333333333,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:25:00,04-Aug-2009 16:25:59,leaveHouse,0.684027777778,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:26:00,04-Aug-2009 16:26:59,leaveHouse,0.684722222222,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:27:00,04-Aug-2009 16:27:59,leaveHouse,0.685416666667,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:28:00,04-Aug-2009 16:28:59,leaveHouse,0.686111111111,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:29:00,04-Aug-2009 16:29:59,leaveHouse,0.686805555556,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:30:00,04-Aug-2009 16:30:59,leaveHouse,0.6875,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:31:00,04-Aug-2009 16:31:59,leaveHouse,0.688194444444,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:32:00,04-Aug-2009 16:32:59,leaveHouse,0.688888888889,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:33:00,04-Aug-2009 16:33:59,leaveHouse,0.689583333333,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:34:00,04-Aug-2009 16:34:59,leaveHouse,0.690277777778,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:35:00,04-Aug-2009 16:35:59,leaveHouse,0.690972222222,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:36:00,04-Aug-2009 16:36:59,leaveHouse,0.691666666667,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:37:00,04-Aug-2009 16:37:59,leaveHouse,0.692361111111,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:38:00,04-Aug-2009 16:38:59,leaveHouse,0.693055555556,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:39:00,04-Aug-2009 16:39:59,leaveHouse,0.69375,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:40:00,04-Aug-2009 16:40:59,leaveHouse,0.694444444444,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:41:00,04-Aug-2009 16:41:59,leaveHouse,0.695138888889,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:42:00,04-Aug-2009 16:42:59,leaveHouse,0.695833333333,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:43:00,04-Aug-2009 16:43:59,leaveHouse,0.696527777778,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:44:00,04-Aug-2009 16:44:59,leaveHouse,0.697222222222,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:45:00,04-Aug-2009 16:45:59,leaveHouse,0.697916666667,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:46:00,04-Aug-2009 16:46:59,leaveHouse,0.698611111111,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:47:00,04-Aug-2009 16:47:59,leaveHouse,0.699305555556,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:48:00,04-Aug-2009 16:48:59,leaveHouse,0.7,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:49:00,04-Aug-2009 16:49:59,leaveHouse,0.700694444444,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:50:00,04-Aug-2009 16:50:59,leaveHouse,0.701388888889,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:51:00,04-Aug-2009 16:51:59,leaveHouse,0.702083333333,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:52:00,04-Aug-2009 16:52:59,leaveHouse,0.702777777778,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:53:00,04-Aug-2009 16:53:59,leaveHouse,0.703472222222,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:54:00,04-Aug-2009 16:54:59,leaveHouse,0.704166666667,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:55:00,04-Aug-2009 16:55:59,leaveHouse,0.704861111111,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:56:00,04-Aug-2009 16:56:59,leaveHouse,0.705555555556,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:57:00,04-Aug-2009 16:57:59,leaveHouse,0.70625,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:58:00,04-Aug-2009 16:58:59,leaveHouse,0.706944444444,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 16:59:00,04-Aug-2009 16:59:59,leaveHouse,0.707638888889,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:00:00,04-Aug-2009 17:00:59,leaveHouse,0.708333333333,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:01:00,04-Aug-2009 17:01:59,leaveHouse,0.709027777778,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:02:00,04-Aug-2009 17:02:59,leaveHouse,0.709722222222,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:03:00,04-Aug-2009 17:03:59,leaveHouse,0.710416666667,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:04:00,04-Aug-2009 17:04:59,leaveHouse,0.711111111111,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:05:00,04-Aug-2009 17:05:59,leaveHouse,0.711805555556,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:06:00,04-Aug-2009 17:06:59,leaveHouse,0.7125,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:07:00,04-Aug-2009 17:07:59,leaveHouse,0.713194444444,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:08:00,04-Aug-2009 17:08:59,leaveHouse,0.713888888889,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:09:00,04-Aug-2009 17:09:59,leaveHouse,0.714583333333,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:10:00,04-Aug-2009 17:10:59,leaveHouse,0.715277777778,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:11:00,04-Aug-2009 17:11:59,leaveHouse,0.715972222222,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:12:00,04-Aug-2009 17:12:59,leaveHouse,0.716666666667,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:13:00,04-Aug-2009 17:13:59,leaveHouse,0.717361111111,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:14:00,04-Aug-2009 17:14:59,leaveHouse,0.718055555556,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:15:00,04-Aug-2009 17:15:59,leaveHouse,0.71875,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:16:00,04-Aug-2009 17:16:59,leaveHouse,0.719444444444,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:17:00,04-Aug-2009 17:17:59,leaveHouse,0.720138888889,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:18:00,04-Aug-2009 17:18:59,leaveHouse,0.720833333333,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:19:00,04-Aug-2009 17:19:59,leaveHouse,0.721527777778,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:20:00,04-Aug-2009 17:20:59,leaveHouse,0.722222222222,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:21:00,04-Aug-2009 17:21:59,leaveHouse,0.722916666667,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:22:00,04-Aug-2009 17:22:59,leaveHouse,0.723611111111,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:23:00,04-Aug-2009 17:23:59,leaveHouse,0.724305555556,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:24:00,04-Aug-2009 17:24:59,leaveHouse,0.725,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-Aug-2009 17:25:00,04-Aug-2009 17:25:59,leaveHouse,0.725694444444,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
